Date,Close/Last,Volume,Open,High,Low,Time_index,Close/Last_Procter,Volume_Procter,Open_Procter,High_Procter,Low_Procter,Close/Last_3M,Volume_3M,Open_3M,High_3M,Low_3M,Close/Last_Merck,Volume_Merck,Open_Merck,High_Merck,Low_Merck,Close/Last_IBM,Volume_IBM,Open_IBM,High_IBM,Low_IBM,Close/Last_Amex,Volume_Amex,Open_Amex,High_Amex,Low_Amex,Close/Last_McDonalds,Volume_McDonalds,Open_McDonalds,High_McDonalds,Low_McDonalds,Close/Last_Coca,Volume_Coca,Open_Coca,High_Coca,Low_Coca,Close/Last_Boeing,Volume_Boeing,Open_Boeing,High_Boeing,Low_Boeing,Close/Last_JPMorgan,Volume_JPMorgan,Open_JPMorgan,High_JPMorgan,Low_JPMorgan,Close/Last_Dow,Volume_Dow,Open_Dow,High_Dow,Low_Dow,Close/Last_Disney,Volume_Disney,Open_Disney,High_Disney,Low_Disney,Close/Last_Caterpillar,Volume_Caterpillar,Open_Caterpillar,High_Caterpillar,Low_Caterpillar,Close/Last_Walmart,Volume_Walmart,Open_Walmart,High_Walmart,Low_Walmart,Close/Last_JNJ,Volume_JNJ,Open_JNJ,High_JNJ,Low_JNJ,Close/Last_Microsoft,Volume_Microsoft,Open_Microsoft,High_Microsoft,Low_Microsoft,Close/Last_Intel,Volume_Intel,Open_Intel,High_Intel,Low_Intel,Close/Last_HomeDepot,Volume_HomeDepot,Open_HomeDepot,High_HomeDepot,Low_HomeDepot,Close/Last_Verizon,Volume_Verizon,Open_Verizon,High_Verizon,Low_Verizon,Close/Last_Chevron,Volume_Chevron,Open_Chevron,High_Chevron,Low_Chevron,Close/Last_Travelers,Volume_Travelers,Open_Travelers,High_Travelers,Low_Travelers,Close/Last_Cisco,Volume_Cisco,Open_Cisco,High_Cisco,Low_Cisco,Close/Last_UnitedHealth,Volume_UnitedHealth,Open_UnitedHealth,High_UnitedHealth,Low_UnitedHealth,Close/Last_Visa,Volume_Visa,Open_Visa,High_Visa,Low_Visa,Close/Last_Nike,Volume_Nike,Open_Nike,High_Nike,Low_Nike,Close/Last_Apple,Volume_Apple,Open_Apple,High_Apple,Low_Apple,Close/Last_Goldman,Volume_Goldman,Open_Goldman,High_Goldman,Low_Goldman,Close/Last_Salesforce,Volume_Salesforce,Open_Salesforce,High_Salesforce,Low_Salesforce,Close/Last_Honeywell,Volume_Honeywell,Open_Honeywell,High_Honeywell,Low_Honeywell,Close/Last_Amgen,Volume_Amgen,Open_Amgen,High_Amgen,Low_Amgen,Close/Last_Amazon,Volume_Amazon,Open_Amazon,High_Amazon,Low_Amazon,Close/Last_Exxon,Volume_Exxon,Open_Exxon,High_Exxon,Low_Exxon,Close/Last_Pfizer,Volume_Pfizer,Open_Pfizer,High_Pfizer,Low_Pfizer,Close/Last_Raytheon,Volume_Raytheon,Open_Raytheon,High_Raytheon,Low_Raytheon,Close/Last_Walgreens,Volume_Walgreens,Open_Walgreens,High_Walgreens,Low_Walgreens
2022-04-18,34411.69,,34411.49,34618.29,34279.08,732,157.06,6034506,158.48,158.98,156.53,125.4802,1775838,126.5704,127.3258,125.1111,86.07,7995077,86.42,87.4502,85.68,126.17,4884150,126.6,127.3899,125.53,184.48,2182651,181.33,185.89,181.0,251.06,1426617,249.63,252.49,249.13,64.44,11679370,64.77,65.18,64.18,179.85,5042585,181.45,182.46,178.55,128.46,11834440,125.67,129.24,125.54,65.88,4959149,65.49,66.48,65.3,127.77,10571010,130.07,130.22,126.82,229.92,3643982,228.0,234.375,228.0,51.96,14671816,52.25,52.66,51.7367,177.66,6318656,179.73,180.39,176.74,280.52,20778000,278.91,282.46,278.34,46.64,25593060,45.53,46.89,45.52,300.21,3192413,303.0,306.29,298.72,53.39,14394310,53.76,54.28,53.22,173.89,7639045,173.0,174.54,171.87,185.22,1351629,184.65,186.08,184.25,51.11,13990700,50.88,51.56,50.8,534.08,2087301,537.9,541.0,530.38,213.17,4744430,211.67,215.8319,211.52,131.63,5298195,132.0,133.3899,130.31,165.07,69023940,163.92,166.5984,163.57,329.88,3653413,320.65,332.66,320.65,187.01,4899472.0,188.3,189.35,185.53,192.07,1957966.0,194.29,195.88,191.135,251.93,3615479.0,252.49,255.39,251.15,,,,,,,,,,,,,,,,,,,,,44.5,3679131.0,44.71,44.97,44.305
2022-04-19,34911.2,,34394.62,34983.11,34394.62,733,159.41,7897048,156.77,160.03,156.3,128.8451,2296031,126.0554,129.2658,126.0554,85.79,8494733,85.97,86.09,85.12,129.15,7971361,126.08,129.4,126.0,187.17,2713778,185.01,188.0876,184.71,255.4,2324504,250.04,255.955,250.04,65.07,11993780,64.5,65.25,64.44,185.98,7485607,180.36,187.61,180.28,131.12,15015450,128.45,131.32,128.23,67.05,5292467,66.03,67.35,65.91,131.9,12767220,128.09,133.19,127.79,232.16,2689367,230.25,232.94,227.57,52.55,15854921,52.2233,52.65,52.0133,183.08,14380840,180.72,185.94,179.95,285.3,22297720,279.38,286.17,278.41,47.93,31483100,46.6,48.0,46.34,307.8,3389701,300.61,308.13,299.81,53.75,12890020,53.58,53.905,53.46,171.83,6970194,173.08,173.685,171.03,176.16,2750303,182.1,183.5194,174.51,51.83,15490880,51.0,51.935,50.92,537.7,2207570,535.89,542.48,535.24,215.7,5028806,213.1,216.51,212.44,137.05,7346067,133.09,137.48,132.78,167.4,67723830,165.02,167.82,163.91,335.95,2774844,330.47,337.2,330.47,191.39,6120405.0,187.24,192.2,185.52,197.2,3340660.0,193.07,197.36,192.57,253.37,2355130.0,252.49,255.73,250.35,,,,,,,,,,,,,,,,,,,,,45.6,5328181.0,44.69,45.66,44.66
2022-04-20,35160.79,,34962.67,35315.4,34962.67,734,163.65,10196130,160.5,164.48,160.0,129.2658,1979993,129.4546,130.9053,129.2143,86.46,8719368,85.52,86.82,85.48,138.32,17859160,135.0,139.56,133.38,188.46,2256223,188.33,190.15,187.64,255.85,2278773,256.0,257.79,254.82,65.96,14827070,65.44,66.24,65.4,183.55,6824287,187.24,187.34,182.86,131.58,13430190,132.52,133.51,131.34,67.54,5021474,67.07,68.17,67.04,124.57,36465680,126.05,127.35,124.1104,235.08,2907678,233.55,236.37,232.58,53.21,19821515,52.7833,53.45,52.765,183.89,8044908,182.24,184.32,181.9,286.36,22906670,289.4,289.7,285.3702,48.11,22787140,48.36,48.75,47.975,315.14,4720754,311.0,316.1,309.75,54.41,19563380,53.76,54.49,53.7,172.53,7494950,171.62,173.58,171.4632,177.71,2340253,176.9,177.99,174.17,53.02,19526240,52.22,53.67,52.15,546.01,2986435,542.14,548.36,539.0,217.79,7178476,218.66,220.8187,217.39,135.87,5309660,137.96,138.65,135.66,167.23,67929810,168.76,168.88,166.1,341.06,3040082,338.1,344.9,337.5,186.23,6015364.0,192.89,193.3,186.08,196.34,2622963.0,198.18,199.5,196.01,255.38,1888124.0,254.07,256.895,253.5,,,,,,,,,,,,,,,,,,,,,46.54,5661620.0,45.86,46.75,45.79
2022-04-21,34792.76,,35258.8,35492.22,34723.82,735,162.61,9365701,163.82,164.9,162.43,130.2787,2337396,130.4589,131.4203,129.8838,86.23,8562645,86.41,87.225,85.39,139.85,9922349,138.23,141.88,137.35,185.74,3973185,190.94,192.42,184.5801,255.25,2477103,257.65,259.605,254.88,66.21,15120410,65.98,67.0,65.72,181.02,7446130,188.73,189.85,180.55,130.56,12174180,132.22,132.81,129.96,69.51,10282450,69.0,71.86,68.89,121.66,18688640,125.54,126.45,121.28,232.57,3571429,237.24,237.9,231.65,53.29,18168302,53.3067,53.59,53.0233,183.36,6969405,183.93,184.87,182.56,280.81,29454590,288.58,293.3,280.06,47.5,27316890,48.62,48.9,47.4,310.36,3014188,317.0,318.4,309.74,55.01,32821140,54.61,55.51,54.47,164.58,14594790,171.74,172.44,163.83,176.26,1846797,179.38,179.77,175.96,52.78,17147260,53.34,53.83,52.73,537.44,2539864,545.5,548.0,536.03,216.45,8850268,219.51,223.92,215.35,135.46,6562404,138.55,139.14,135.08,166.42,87227770,168.91,171.53,165.91,334.3,3097791,344.33,347.35,333.36,177.23,9119512.0,188.78,190.17,176.74,195.94,2418313.0,197.96,200.59,195.46,255.46,2117452.0,256.41,258.39,254.95,,,,,,,,,,,,,,,,,,,,,46.81,7106024.0,46.72,47.275,46.225
2022-04-22,33811.4,,34727.38,34727.38,33773.39,736,161.25,9394646,163.24,163.52,160.91,128.0468,3157404,129.446,129.6091,127.2442,84.59,7913957,85.86,86.14,84.5,138.25,6508599,139.7,140.4399,137.35,180.54,4373711,185.43,185.55,180.32,250.17,2643584,255.0,255.0,249.94,65.25,14902200,66.08,66.34,65.18,176.92,6372406,180.78,182.67,176.5,126.81,14318840,130.28,130.52,126.6879,68.5,7439380,70.07,71.23,68.24,118.27,19472840,120.01,121.89,118.15,216.3,5053696,228.4,229.79,215.6,52.2867,21046319,53.4167,53.4533,52.22,181.54,8003593,182.47,183.15,181.38,274.03,29405800,281.68,283.2,273.38,46.54,28219860,47.45,47.65,46.5,300.11,4043169,309.82,309.82,299.78,51.91,44958420,53.44,53.54,51.46,160.95,12160120,164.38,165.47,160.86,173.11,1541449,175.75,175.75,172.91,51.36,17692980,52.92,52.96,51.29,520.94,3453260,532.06,533.35,520.185,208.17,6201091,216.24,216.56,207.95,129.07,7321718,134.33,134.93,128.71,161.79,84882420,166.46,167.8699,161.5,319.77,3125194,332.31,332.5,319.47,171.43,8843906.0,177.7,179.05,171.1,190.63,3040800.0,194.6,194.62,190.35,250.35,2617802.0,254.1,255.9,250.06,,,,,,,,,,,,,,,,,,,,,45.54,5956532.0,46.62,46.8,45.5
2022-04-25,34049.46,,33731.65,34106.01,33323.37,737,162.55,6986760,161.7,163.29,159.8,127.5576,3432186,127.652,127.9267,125.2227,85.44,10573430,84.59,85.81,83.53,139.1,5748289,137.59,139.65,135.19,184.1,4408872,179.98,184.26,177.99,252.88,2522972,249.45,253.13,247.93,65.94,25082000,67.0,67.2,64.78,175.91,6293100,174.51,176.08,172.45,126.77,17149030,126.01,127.115,123.11,68.07,7252142,67.41,68.34,65.53,119.95,16490970,117.66,120.33,116.75,216.7,4145466,215.31,217.0,209.57,52.3133,18057539,52.1233,52.49,51.45,186.01,11176500,182.34,186.69,182.1,280.72,35678850,273.29,281.11,270.77,47.06,35999250,46.21,47.14,46.18,304.94,4396905,300.0,305.16,296.27,50.28,46028360,51.34,51.44,49.54,157.49,15449850,155.73,158.36,151.36,174.44,1502559,172.45,174.94,170.63,51.94,18677040,51.45,51.98,50.54,524.27,3030378,520.4,526.26,511.73,209.95,6839415,206.35,210.5312,205.33,127.94,6512514,127.8,128.94,124.85,162.88,96046380,161.12,163.17,158.46,321.42,3093646,316.38,322.16,312.74,174.57,7988936.0,169.69,174.76,169.2278,191.82,2397533.0,190.33,191.9,187.33,252.17,2271002.0,251.01,252.65,247.91,,,,,,,,,,,,,,,,,,,,,45.39,6572678.0,45.22,45.495,44.165
2022-04-26,33240.18,,33907.49,33909.51,33230.95,738,159.79,7769465,162.68,163.64,159.75,123.7978,4840383,124.8193,126.167,122.639,84.48,9009648,85.76,86.195,84.39,136.19,4956236,139.0,139.87,136.17,178.65,3728056,183.25,183.91,178.54,248.58,2948548,250.13,252.41,248.33,65.05,21982610,65.52,66.367,65.04,167.04,9277309,174.76,174.87,166.85,123.02,17209540,124.64,126.41,122.87,67.37,6612794,68.24,68.98,67.35,115.77,16116020,119.15,119.15,115.64,210.3,4176665,216.13,218.2,209.35,51.7667,19601033,52.1233,52.71,51.7333,184.68,10190020,185.1,186.57,184.1808,270.22,46518450,277.5,278.3599,270.0,45.52,35356570,46.69,46.84,45.51,299.96,3415244,302.25,307.56,299.72,49.41,29507710,50.26,50.65,49.37,156.53,9810595,158.82,160.37,156.39,172.66,1807138,173.83,175.792,172.59,50.9,19238340,51.875,51.94,50.87,513.78,2895496,524.24,526.26,513.51,201.1,8155285,206.98,208.56,201.1,120.52,7977916,126.95,127.59,120.48,156.8,95623240,162.25,162.34,156.72,313.12,2791654,317.95,321.6,312.8,170.08,8073280.0,172.62,173.72,167.55,187.67,2848994.0,189.51,190.855,187.57,249.87,3305977.0,250.3,252.9999,249.72,,,,,,,,,,,,,,,,,,,,,44.87,6051115.0,45.1,45.905,44.86
2022-04-27,33301.93,,33450.92,33697.18,33108.89,739,159.36,6754947,160.21,161.45,159.11,123.7892,3124401,124.2785,125.3944,123.3772,84.41,10781320,84.3,85.13,83.6,135.06,4369052,135.78,137.12,134.63,177.63,4085821,177.66,179.41,175.5,247.14,2706541,247.98,250.965,247.05,65.56,16971010,65.0,66.28,65.0,154.46,40371730,161.25,161.25,146.0,121.42,17215250,122.33,123.56,121.22,67.45,5412343,68.12,68.33,67.051,115.21,15553010,115.43,116.9,113.39,213.96,3358258,211.11,215.55,207.3,51.4133,17496782,51.8433,52.0667,51.34,182.1,11090330,184.24,184.82,181.74,283.22,63477690,282.1,290.97,279.16,45.22,28320900,45.48,46.06,45.01,301.6,3446242,301.3,306.42,299.12,48.46,30582040,49.51,49.51,48.42,156.24,10396640,157.08,157.92,154.52,173.55,1827528,173.84,174.96,171.635,49.31,33668560,50.91,51.11,49.245,513.81,3353693,514.91,520.9,509.82,214.11,15955800,217.37,221.8,213.05,121.24,6007814,121.09,124.0,121.09,156.57,88063190,155.91,159.79,155.38,313.23,2469304,312.14,319.24,312.14,174.68,9644616.0,171.0,177.23,170.625,186.35,3053472.0,186.44,188.78,185.76,248.79,2973517.0,249.04,252.02,246.44,,,,,,,,,,,,,,,,,,,,,44.23,6936853.0,44.92,45.04,43.89
2022-04-28,33916.39,,33425.96,34054.79,33248.46,740,163.41,9308388,160.54,163.71,159.27,126.3043,2538992,124.2527,126.8108,123.7119,88.58,21097860,85.75,89.365,85.0,135.74,4477068,136.85,136.99,134.81,181.98,2706061,180.35,183.89,177.61,254.19,3549490,249.94,256.38,248.08,66.19,22020520,64.66,66.28,64.5,154.22,13518820,156.61,156.79,149.0,123.34,13019940,122.81,123.65,121.14,67.81,5533819,68.04,68.04,66.11,115.29,23192140,115.22,116.0,112.69,212.44,6094275,207.425,212.96,202.0,52.07,14971030,51.7433,52.3267,51.3667,183.46,9405147,182.25,184.5,181.92,289.63,33646570,285.185,290.98,281.4562,46.84,41097040,45.785,47.27,45.5408,311.76,4151717,304.75,314.535,303.01,48.4,33011680,48.69,49.17,48.3,161.79,9366444,157.45,163.0,154.93,174.5,1021841,175.0,175.0,172.18,50.63,20170660,49.53,50.78,49.205,524.42,2584196,516.76,526.28,513.17,220.66,10801090,220.4,224.93,219.27,127.05,6553927,123.17,127.97,122.6,163.64,130216800,159.25,164.515,158.93,318.41,2178499,317.12,319.36,312.15,185.74,10617860.0,181.41,186.93,178.98,189.92,3429085.0,187.78,190.67,185.25,238.13,6609483.0,235.725,242.91,231.15,,,,,,,,,,,,,,,,,,,,,44.53,6055505.0,44.48,44.895,44.11
2022-04-29,32977.21,,33787.01,33919.59,32913.15,741,160.55,10637050,162.47,162.95,160.2,123.7978,4152261,126.4416,127.5232,123.4973,88.69,15914160,88.66,90.01,88.085,132.21,5078660,135.13,135.5545,132.0,174.71,3210677,180.09,182.305,174.33,249.16,3388214,254.28,254.85,248.8,64.61,20137150,65.87,66.03,64.49,148.84,10896590,153.44,157.0299,148.52,119.36,14874810,123.05,123.61,118.9,66.5,6499774,68.12,68.715,66.31,111.63,16907020,115.2,115.9899,111.36,210.54,3404011,212.7,217.21,210.16,50.9967,21088661,51.9367,52.0733,50.9033,180.46,8464103,182.5,182.545,180.2,277.52,37073920,288.61,289.88,276.5,43.59,70765890,44.99,45.36,43.5,300.4,4878169,308.15,311.72,299.71,46.3,41014200,48.16,48.2,46.17,156.67,14713220,161.28,162.44,156.29,171.06,1329693,173.94,174.25,170.66,48.98,20281440,50.51,50.64,48.87,508.55,2873166,518.85,519.9025,506.9604,213.13,7964954,218.62,221.2008,212.35,124.7,5867901,126.22,128.45,124.25,157.65,131747600,161.84,166.2,157.25,305.49,3129608,317.25,319.08,304.71,175.94,7110752.0,182.57,185.36,175.3,193.51,7248712.0,200.19,201.99,192.87,233.19,4029371.0,236.5,240.48,232.74,,,,,,,,,,,,,,,,,,,,,42.4,11835530.0,44.48,44.62,42.34
2022-05-02,33061.5,,32978.49,33224.95,32449.87,742,158.38,10351640,161.6,162.0,156.19,125.2485,3717302,124.0467,126.6133,123.4201,87.65,12124950,88.72,88.84,86.63,133.04,4213477,133.0,133.77,130.89,171.62,3881837,174.652,174.88,167.51,246.64,3418657,250.86,251.5495,242.2572,63.44,24970310,65.28,65.31,62.58,148.61,12399200,148.02,149.4517,143.3821,120.45,18544960,119.88,120.71,118.22,67.06,7250151,67.15,67.31,65.81,113.5,14300710,111.71,113.6601,111.01,212.07,2639509,210.0,212.765,207.6601,50.66,20016005,51.6533,51.6633,50.1067,178.64,7145420,180.47,181.41,177.03,284.47,35151110,277.71,284.94,276.22,44.96,45446470,43.72,44.99,43.51,306.97,4233870,301.99,308.79,299.91,46.23,33309410,46.51,47.055,45.5489,159.75,11559040,156.31,160.0,155.15,170.09,1496615,171.47,172.45,167.64,49.86,22499250,49.34,49.9144,48.93,501.15,3184294,510.81,513.51,493.34,211.53,8803722,211.77,212.14,206.96,126.08,5428432,124.43,126.18,122.8,157.96,123055300,156.71,158.23,153.27,310.42,2968062,305.81,311.37,302.21,177.57,6278442.0,175.09,177.78,173.12,196.87,7099626.0,194.49,200.9209,191.93,230.92,4154839.0,233.37,234.05,227.32,,,,,,,,,,,,,,,,,,,,,42.52,7691547.0,42.63,42.9924,41.8
2022-05-03,33128.79,,33086.09,33341.58,32914.75,743,156.21,10344010,158.22,158.99,155.01,127.1112,2508713,125.506,127.7722,125.2571,87.1,8425755,86.99,88.24,86.43,132.52,3688574,133.0,133.6,131.99,172.11,3152328,173.0,174.0,170.325,245.87,2562085,247.39,247.84,242.28,63.08,21686340,63.72,63.94,62.67,153.58,10149450,149.09,154.4494,147.91,123.03,15720940,121.53,124.17,120.78,68.15,4599474,67.12,68.33,67.06,113.55,11149540,114.05,114.83,112.69,213.62,2121130,211.9,215.3636,210.79,50.8367,17951057,50.81,51.425,50.5933,178.29,5898660,178.8,180.63,177.68,281.78,25978610,283.96,284.13,280.15,45.06,40158390,44.79,45.49,44.23,304.96,3336636,305.69,309.0,303.02,47.17,33263060,46.39,47.41,46.06,162.49,8827214,159.57,163.43,159.26,171.76,1077553,170.17,173.39,170.03,49.92,15828220,49.77,50.36,49.53,499.62,2763469,501.13,505.52,497.48,208.56,6616908,213.61,213.61,206.27,122.86,8201221,125.02,125.76,120.22,159.48,88966530,158.15,160.71,156.32,314.66,2606151,311.52,319.52,311.32,178.36,5047686.0,176.95,180.385,176.13,197.04,5359761.0,196.32,198.35,195.25,232.19,2443774.0,233.75,234.19,229.6,,,,,,,,,,,,,,,,,,,,,42.94,6968837.0,42.79,43.29,42.4
2022-05-04,34061.06,,33171.8,34117.74,33021.84,744,157.36,7770988,155.83,157.55,155.15,132.3903,3694231,127.9009,132.7594,126.9395,88.52,10763480,86.57,88.77,86.36,137.4,5932574,132.87,137.87,132.14,177.82,2930417,172.22,178.17,171.2,254.32,3289277,246.16,254.78,246.16,65.03,19780190,63.0,65.12,62.94,156.97,9550623,152.91,157.14,150.7723,127.1,17128540,122.8,127.4,122.74,70.61,5589753,68.82,70.78,68.43,116.19,11488270,113.37,116.44,111.83,222.59,3023650,214.95,223.29,213.825,51.54,20022671,50.6767,51.6067,50.5033,180.2,5923144,178.15,180.5,177.15,289.98,33599320,282.59,290.88,276.73,46.54,44625620,45.06,46.64,44.41,315.31,4021309,304.08,315.75,302.93,48.37,29564580,47.24,48.415,47.0,167.59,9183248,164.97,167.89,163.47,175.45,1474134,171.64,175.56,171.44,51.58,23942300,50.03,51.655,49.67,507.62,4002582,499.5,509.77,493.09,214.52,7191137,209.35,214.8,205.33,126.06,6923964,122.54,126.2,120.08,166.02,108256500,159.67,166.48,159.26,324.11,2629439,315.83,324.8,312.17,185.48,7563074.0,179.71,185.98,174.74,205.85,5483655.0,197.49,206.395,197.35,236.1,2494870.0,232.57,237.109,231.4,,,,,,,,,,,,,,,,,,,,,44.46,9181757.0,42.95,44.57,42.32
2022-05-05,32997.97,,33854.17,33854.17,32685.1,745,154.46,8217145,156.3,157.295,153.14,128.2958,3315935,131.4804,131.8925,127.24,88.01,9548286,88.42,88.66,87.03,135.92,5957434,136.46,137.26,134.76,171.01,2987115,176.64,176.76,169.33,248.92,2925873,252.89,254.49,246.78,64.51,20155240,64.69,65.03,64.01,150.47,7950792,155.69,157.99,149.05,123.92,15055400,125.25,126.1,122.16,68.47,6530571,70.26,70.36,67.53,112.61,12720190,114.74,115.27,111.48,215.93,3005558,222.4,223.15,213.77,50.9133,23234321,51.2133,51.2767,50.4667,176.76,7089184,179.42,179.71,175.27,277.35,43260390,285.54,286.35,274.34,44.6,52996680,45.6,45.91,44.13,299.11,4959610,311.0,311.36,293.71,47.84,20664330,48.03,48.33,47.41,166.26,9807618,169.26,169.5,162.65,172.01,1486395,175.43,175.43,170.96,49.61,24846480,51.15,51.21,49.155,494.72,3359731,507.21,510.67,489.23,205.24,7749564,212.27,214.58,203.07,118.63,8411624,124.11,124.75,116.52,156.77,130525300,163.85,164.08,154.95,313.07,2622086,320.5,320.68,308.69,172.3,8379395.0,180.49,182.235,169.82,197.87,5759026.0,203.7,204.67,196.47,234.35,3357092.0,235.5,238.84,232.24,,,,,,,,,,,,,,,,,,,,,43.78,7884992.0,44.28,44.35,43.375
2022-05-06,32899.37,,32773.88,33055.84,32474.69,746,156.0,7304756,154.77,156.24,153.87,128.3559,2470297,128.1327,128.5619,125.918,88.39,12227370,87.74,88.92,87.4809,137.67,7306396,135.47,137.99,135.47,167.15,3129999,169.17,169.99,165.01,250.78,2964684,248.19,252.45,247.7,64.74,18984020,64.2,65.31,64.07,148.9,7697850,149.96,150.9,145.85,123.72,14417940,123.8,124.29,121.18,67.93,5807753,68.07,68.37,66.65,110.29,12525170,111.77,112.09,108.3,214.65,2268402,217.01,217.01,210.35,49.8533,34258083,50.57,51.3167,49.4233,176.37,6434011,175.14,176.87,174.69,274.73,37780320,274.805,279.25,271.27,44.3,40916580,44.49,45.15,43.84,294.31,4325343,296.3,296.75,289.41,48.27,19322030,47.6,48.44,47.521,170.69,10418070,168.27,170.97,165.42,171.64,1216662,172.63,172.63,170.185,49.33,21743860,49.15,49.835,48.85,499.62,3260260,485.01,501.57,485.0,202.82,8825334,203.75,205.72,200.22,114.49,11237530,113.74,115.9,110.66,157.28,116124600,156.01,159.44,154.18,312.96,2375613,312.28,313.71,306.0583,169.7,7232666.0,169.49,172.43,165.58,195.43,3624831.0,197.28,197.42,193.16,236.5,4682110.0,231.76,237.46,231.75,,,,,,,,,,,,,,,,,,,,,43.99,10631840.0,43.58,45.295,43.5
2022-05-09,32245.7,,32685.17,32685.17,32121.98,747,155.61,8540760,153.96,156.76,152.75,130.8023,4163133,127.4202,131.9955,126.991,87.64,11901500,87.5,88.06,86.91,134.44,7647933,134.41,136.345,133.315,161.02,4485182,165.03,166.02,160.38,247.49,2918862,247.0,249.9,246.79,64.61,20055330,64.47,65.365,64.04,133.31,12593830,146.0,146.95,132.65,121.86,14312300,122.11,123.33,120.5,66.63,7266931,66.84,67.81,66.47,106.98,17941600,108.11,110.74,106.48,206.29,2929874,212.03,212.05,205.44,50.4367,28207080,49.49,51.0333,49.3967,177.33,7855212,175.45,178.56,174.59,264.58,47725950,270.06,272.36,263.32,43.07,44925770,43.81,44.2,42.87,297.03,5243628,290.28,300.74,288.5,48.62,24391310,48.13,48.86,47.75,159.25,14110670,167.75,167.75,158.475,171.92,2043459,170.93,173.561,170.44,48.96,22421200,49.0,49.42,48.67,486.42,3862856,490.4,494.63,484.43,193.0,10314140,200.05,200.75,192.08,111.21,7505970,112.97,114.43,110.59,152.06,131577900,154.925,155.83,151.49,308.89,3233951,308.92,313.77,304.98,163.6,9997769.0,166.72,170.2885,162.13,193.96,3781393.0,195.11,195.8,192.36,239.24,4376470.0,236.58,242.775,234.535,,,,,,,,,,,,,,,,,,,,,43.85,8900432.0,43.87,44.535,43.55
2022-05-10,32160.74,,32504.09,32752.17,31887.89,748,154.79,7447352,155.55,156.62,153.94,128.0039,3503463,132.1929,132.2272,127.1584,87.81,12370800,88.12,89.29,87.27,129.13,8642398,135.0,135.41,128.43,161.83,3015024,163.42,164.73,158.39,245.68,3070804,248.99,250.88,244.93,64.01,21322220,64.5,65.32,63.85,132.95,11781420,136.76,137.835,130.3301,118.89,16382440,123.11,123.78,117.56,65.81,7885807,67.43,67.85,65.28,107.68,15657720,109.835,110.7,106.1447,202.99,3040550,208.24,209.52,201.39,49.7267,24861320,50.4767,50.7633,49.52,177.09,8186717,178.23,179.18,176.5,269.5,39336420,271.69,273.75,265.07,44.01,42770020,44.35,44.735,43.5,291.16,4392900,298.46,301.07,287.664,48.13,23007260,48.9,49.44,47.77,160.78,11635990,162.21,164.19,157.87,172.99,1468332,173.21,175.28,171.44,49.55,21741120,49.705,50.235,49.15,488.01,4275796,493.81,496.35,481.12,193.58,11016490,196.71,197.75,190.97,109.49,7527166,113.03,113.44,108.3539,154.51,115366700,155.52,156.74,152.93,305.06,2798422,311.72,315.15,300.65,167.15,8598717.0,167.42,171.26,163.275,194.77,4767477.0,196.28,197.24,192.22,240.71,4234784.0,242.21,244.405,240.465,,,,,,,,,,,,,,,,,,,,,43.31,8095946.0,44.42,44.72,42.86
2022-05-11,31834.11,,32123.24,32584.02,31798.86,749,152.61,7692196,154.03,155.9,152.35,125.6777,2748214,128.7507,128.8709,125.4717,89.19,16338580,87.42,90.81,87.42,130.75,5301131,129.86,132.96,129.86,159.39,2644292,161.73,164.94,159.04,244.43,2833269,245.27,246.79,243.2132,64.31,19648400,64.33,65.2,63.96,129.39,11388360,132.95,138.96,129.11,118.14,14630300,119.3,122.89,117.94,66.79,5683317,66.4,68.5,65.82,105.21,26933330,107.9,110.07,104.79,205.21,2552410,205.56,209.71,203.59,49.2067,27878736,49.8,50.25,48.97,176.13,6138896,175.96,178.32,175.88,260.55,48975900,265.68,271.36,259.3,42.83,40351670,44.02,44.29,42.78,282.96,3880469,291.45,293.33,282.57,47.88,20133180,48.18,48.52,47.6209,163.16,9105510,163.58,167.46,162.51,172.38,1169973,173.05,175.57,172.3,48.65,23872140,49.09,49.64,48.575,486.15,3936256,484.39,500.52,484.39,196.72,9427340,193.49,198.32,191.4,107.92,6611800,110.7,111.15,107.59,146.5,142689800,153.5,155.45,145.81,301.55,2320564,305.06,310.91,301.0,161.27,7220076.0,165.5,169.98,160.83,192.02,3283946.0,194.83,196.86,191.42,240.64,3411712.0,240.36,243.375,239.21,,,,,,,,,,,,,,,,,,,,,43.35,6218420.0,43.51,44.29,43.215
